,title,price,link
252,"Lenovo LOQ 2024, AMD Ryzen 7 7435HS, NVIDIA RTX 4060-8GB, 24GB RAM, 512GB SSD, 15.6""/39.6cm, Windows 11, MS Office Home 2024, Grey, 2.4Kg, 83JC00EHIN, 100% sRGB, 3 Mon. Game Pass Gaming Laptop","91,990",https://amazon.in/sspa/click?ie=UTF8&spc=MTo4NjE5ODc4OTkxNTE4MTIzOjE3NTEzNTEzNzc6c3BfYXRmX25leHQ6MzAwNDQ5NjAxMTU2MjMyOjowOjo&url=%2FLenovo-7435HS-4060-8GB-Windows-83JC00EHIN%2Fdp%2FB0DPQJZ3JR%2Fref%3Dsr_1_289_sspa%3Fcrid%3D1XZZB0IRDY8XV%26dib%3DeyJ2IjoiMSJ9.hFtSVuwMcShaQ9QyI8TpRqzohXVaQfG3xEdZ0lnKWcM8smPU0R-5wTvlEkLaiq7pJfOA5exgSMxUBYc2vXb4J_YJRrGx-4P1Y4Z1Yu5MkA1YzgM7PMEn07pk6lQnlLciadgazr4SvKRaXNiXqWHz4-7lEnQWw_W5PTPZtds-Pev7jZOKEMTCnWB2xV3wgcXYYIt9izD38jk2Vb98g5M0be8McB2zrQgbdA3AFDpmR-g.qCwB6-Bc7O6dGI5MA9j0icW2HMHH3xl5HDarwLArtAQ%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1751351377%26sprefix%3Dlapto%252Caps%252C654%26sr%3D8-289-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&cr=DUB
253,"Lenovo LOQ AMD Ryzen 5 7235HS | NVIDIA RTX 3050A 4GB (12GB RAM/512B SSD/144Hz Refresh Rate/15.6"" (39.6cm)/Windows 11/Office Home 2024/3 Mon. Game Pass/Grey/2.4Kg), 83JC00HNIN AI Gaming Laptop","61,990",https://amazon.in/sspa/click?ie=UTF8&spc=MTo4NjE5ODc4OTkxNTE4MTIzOjE3NTEzNTEzNzc6c3BfYXRmX25leHQ6MzAwNTg3ODQ3NDEzNzMyOjowOjo&url=%2FLenovo-7235HS-Refresh-Windows-83JC00HNIN%2Fdp%2FB0F832WDMW%2Fref%3Dsr_1_290_sspa%3Fcrid%3D1XZZB0IRDY8XV%26dib%3DeyJ2IjoiMSJ9.hFtSVuwMcShaQ9QyI8TpRqzohXVaQfG3xEdZ0lnKWcM8smPU0R-5wTvlEkLaiq7pJfOA5exgSMxUBYc2vXb4J_YJRrGx-4P1Y4Z1Yu5MkA1YzgM7PMEn07pk6lQnlLciadgazr4SvKRaXNiXqWHz4-7lEnQWw_W5PTPZtds-Pev7jZOKEMTCnWB2xV3wgcXYYIt9izD38jk2Vb98g5M0be8McB2zrQgbdA3AFDpmR-g.qCwB6-Bc7O6dGI5MA9j0icW2HMHH3xl5HDarwLArtAQ%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1751351377%26sprefix%3Dlapto%252Caps%252C654%26sr%3D8-290-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&cr=DUB
254,"HP 15,13th Gen Intel Core i7-1355U Laptop,(16GB DDR4, 512GB SSD) Antiglare, 15.6â€™â€™/39.6cm, FHD, Win11, M365 Basic(1yr), Office Home 24, Silver, 1.59kg, Iris Xe, FHD Camera w/Shutter, Backlit, fd0468tu","67,990",https://amazon.in/HP-i7-1355U-Antiglare-Shutter-fd0468tu/dp/B0DTTS34NW/ref=sr_1_291?crid=1XZZB0IRDY8XV&dib=eyJ2IjoiMSJ9.hFtSVuwMcShaQ9QyI8TpRqzohXVaQfG3xEdZ0lnKWcM8smPU0R-5wTvlEkLaiq7pJfOA5exgSMxUBYc2vXb4J_YJRrGx-4P1Y4Z1Yu5MkA1YzgM7PMEn07pk6lQnlLciadgazr4SvKRaXNiXqWHz4-7lEnQWw_W5PTPZtds-Pev7jZOKEMTCnWB2xV3wgcXYYIt9izD38jk2Vb98g5M0be8McB2zrQgbdA3AFDpmR-g.qCwB6-Bc7O6dGI5MA9j0icW2HMHH3xl5HDarwLArtAQ&dib_tag=se&keywords=laptop&qid=1751351377&sprefix=lapto%2Caps%2C654&sr=8-291
255,"HP 15s, 12th Gen Intel Core i3-1215U Laptop (8GB DDR4, 512GB SSD) Anti-Glare, 15.6""/39.6cm, FHD, Win 11, MS Office 21, Silver, 1.69kg, Intel UHD Graphics, HD Camera, Dual Speakers, fy5011TU","34,490",https://amazon.in/HP-i3-1215U-Anti-Glare-15-6-inch-Graphics/dp/B0D4LZMJ5Z/ref=sr_1_292?crid=1XZZB0IRDY8XV&dib=eyJ2IjoiMSJ9.hFtSVuwMcShaQ9QyI8TpRqzohXVaQfG3xEdZ0lnKWcM8smPU0R-5wTvlEkLaiq7pJfOA5exgSMxUBYc2vXb4J_YJRrGx-4P1Y4Z1Yu5MkA1YzgM7PMEn07pk6lQnlLciadgazr4SvKRaXNiXqWHz4-7lEnQWw_W5PTPZtds-Pev7jZOKEMTCnWB2xV3wgcXYYIt9izD38jk2Vb98g5M0be8McB2zrQgbdA3AFDpmR-g.qCwB6-Bc7O6dGI5MA9j0icW2HMHH3xl5HDarwLArtAQ&dib_tag=se&keywords=laptop&qid=1751351377&sprefix=lapto%2Caps%2C654&sr=8-292
256,"MSI Thin 15, Intel Core i5-12450H, 40CM FHD 144Hz Gaming Laptop(16GB/512GB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 4050,GDDR6 6GB /Cosmos Gray/1.86Kg), B12VE-1689IN","69,970",https://amazon.in/MSI-i5-12450H-Windows-GeForce-B12VE-1689IN/dp/B0CV9BVRT2/ref=sr_1_293?crid=1XZZB0IRDY8XV&dib=eyJ2IjoiMSJ9.hFtSVuwMcShaQ9QyI8TpRqzohXVaQfG3xEdZ0lnKWcM8smPU0R-5wTvlEkLaiq7pJfOA5exgSMxUBYc2vXb4J_YJRrGx-4P1Y4Z1Yu5MkA1YzgM7PMEn07pk6lQnlLciadgazr4SvKRaXNiXqWHz4-7lEnQWw_W5PTPZtds-Pev7jZOKEMTCnWB2xV3wgcXYYIt9izD38jk2Vb98g5M0be8McB2zrQgbdA3AFDpmR-g.qCwB6-Bc7O6dGI5MA9j0icW2HMHH3xl5HDarwLArtAQ&dib_tag=se&keywords=laptop&qid=1751351377&sprefix=lapto%2Caps%2C654&sr=8-293
257,"Lenovo Ideapad 1 AMD Ryzen 5 5625U (16GB RAM/512GB SSD/Windows 11/Office Home 2024/15.6 Inch (39.6Cm)/FHD IPS Display/3Months Game Pass/Grey/1.6Kg), 82R4011CIN/0DIN Laptop","37,999",https://amazon.in/Lenovo-Ideapad-Windows-Display-82R4011CIN/dp/B0DT3SBQM7/ref=sr_1_294?crid=1XZZB0IRDY8XV&dib=eyJ2IjoiMSJ9.hFtSVuwMcShaQ9QyI8TpRqzohXVaQfG3xEdZ0lnKWcM8smPU0R-5wTvlEkLaiq7pJfOA5exgSMxUBYc2vXb4J_YJRrGx-4P1Y4Z1Yu5MkA1YzgM7PMEn07pk6lQnlLciadgazr4SvKRaXNiXqWHz4-7lEnQWw_W5PTPZtds-Pev7jZOKEMTCnWB2xV3wgcXYYIt9izD38jk2Vb98g5M0be8McB2zrQgbdA3AFDpmR-g.qCwB6-Bc7O6dGI5MA9j0icW2HMHH3xl5HDarwLArtAQ&dib_tag=se&keywords=laptop&qid=1751351377&sprefix=lapto%2Caps%2C654&sr=8-294
258,"HP 15 Laptop,13th Gen Intel Core i7-1355U Laptop(16GB DDR4,512GB SSD) Anti-Glare, Micro-Edge,15.6"" FHD, Win11, M365 Basic(1yr),MSOffice 2024,Silver,1.59kg, Iris Xe, Camera w/Shutter,FPR, fd0515TU","69,990",https://amazon.in/HP-i7-1355U-Anti-Glare-Micro-Edge-MSOffice/dp/B0F66VQB4S/ref=sr_1_295?crid=1XZZB0IRDY8XV&dib=eyJ2IjoiMSJ9.hFtSVuwMcShaQ9QyI8TpRqzohXVaQfG3xEdZ0lnKWcM8smPU0R-5wTvlEkLaiq7pJfOA5exgSMxUBYc2vXb4J_YJRrGx-4P1Y4Z1Yu5MkA1YzgM7PMEn07pk6lQnlLciadgazr4SvKRaXNiXqWHz4-7lEnQWw_W5PTPZtds-Pev7jZOKEMTCnWB2xV3wgcXYYIt9izD38jk2Vb98g5M0be8McB2zrQgbdA3AFDpmR-g.qCwB6-Bc7O6dGI5MA9j0icW2HMHH3xl5HDarwLArtAQ&dib_tag=se&keywords=laptop&qid=1751351377&sprefix=lapto%2Caps%2C654&sr=8-295
259,"Ambrane 85W Car Charger, Mobile & Laptop Charging (Macbook & Type C Laptops), RGB Light, Dual Port Fast Charging, 65W Type C PD, 20W USB, Works with iPhone, Android, iPad & other Devices (Black, C85R)",999,https://amazon.in/Ambrane-Charger-Charging-Macbook-Laptops/dp/B0DDXS9H3L/ref=sr_1_296?crid=1XZZB0IRDY8XV&dib=eyJ2IjoiMSJ9.hFtSVuwMcShaQ9QyI8TpRqzohXVaQfG3xEdZ0lnKWcM8smPU0R-5wTvlEkLaiq7pJfOA5exgSMxUBYc2vXb4J_YJRrGx-4P1Y4Z1Yu5MkA1YzgM7PMEn07pk6lQnlLciadgazr4SvKRaXNiXqWHz4-7lEnQWw_W5PTPZtds-Pev7jZOKEMTCnWB2xV3wgcXYYIt9izD38jk2Vb98g5M0be8McB2zrQgbdA3AFDpmR-g.qCwB6-Bc7O6dGI5MA9j0icW2HMHH3xl5HDarwLArtAQ&dib_tag=se&keywords=laptop&qid=1751351377&sprefix=lapto%2Caps%2C654&sr=8-296
260,"ARTBRIZÂ® Brizberry Pro-X1 Mouse Pad, Optimised for Speed and Precision, Premium Anti Skid Rubber Base, for Office Desktop Laptop PC Mac, 240mm x 210mm x 3mm (111S - Pack of 1)",149,https://amazon.in/ARTBRIZ%C2%AE-Printed-Textured-Waterproof-Professional/dp/B09KCCCSX3/ref=sr_1_297?crid=1XZZB0IRDY8XV&dib=eyJ2IjoiMSJ9.hFtSVuwMcShaQ9QyI8TpRqzohXVaQfG3xEdZ0lnKWcM8smPU0R-5wTvlEkLaiq7pJfOA5exgSMxUBYc2vXb4J_YJRrGx-4P1Y4Z1Yu5MkA1YzgM7PMEn07pk6lQnlLciadgazr4SvKRaXNiXqWHz4-7lEnQWw_W5PTPZtds-Pev7jZOKEMTCnWB2xV3wgcXYYIt9izD38jk2Vb98g5M0be8McB2zrQgbdA3AFDpmR-g.qCwB6-Bc7O6dGI5MA9j0icW2HMHH3xl5HDarwLArtAQ&dib_tag=se&keywords=laptop&qid=1751351377&sprefix=lapto%2Caps%2C654&sr=8-297
261,"Portronics Bridge X USB 3.0 Type C Female to USB Male OTG Adapter, 5Gbps High Speed Data Transfer, Fast Charging, Compatible with Laptops, Tablets, Smartphone, Chargers and More Devices(Black)",119,https://amazon.in/Portronics-Transfer-Charging-Compatible-Smartphone/dp/B0DH8BZ7V9/ref=sr_1_298?crid=1XZZB0IRDY8XV&dib=eyJ2IjoiMSJ9.hFtSVuwMcShaQ9QyI8TpRqzohXVaQfG3xEdZ0lnKWcM8smPU0R-5wTvlEkLaiq7pJfOA5exgSMxUBYc2vXb4J_YJRrGx-4P1Y4Z1Yu5MkA1YzgM7PMEn07pk6lQnlLciadgazr4SvKRaXNiXqWHz4-7lEnQWw_W5PTPZtds-Pev7jZOKEMTCnWB2xV3wgcXYYIt9izD38jk2Vb98g5M0be8McB2zrQgbdA3AFDpmR-g.qCwB6-Bc7O6dGI5MA9j0icW2HMHH3xl5HDarwLArtAQ&dib_tag=se&keywords=laptop&qid=1751351377&sprefix=lapto%2Caps%2C654&sr=8-298
262,"Lenovo V15 Intel Core i7 12th Gen 15.6"" (39.62 cm) 16GB RAM/512GB SSD/Windows 11 Home/FHD (1920x1080) Antiglare 250 Nits Thin and Light Laptop/Iron Grey/1Y Onsite Warranty /1.7 kg, 82TTA08AIN","44,990",https://amazon.in/Lenovo-1920x1080-Antiglare-Windows-82TTA08AIN/dp/B0CJTRM3QW/ref=sr_1_61?crid=1XZZB0IRDY8XV&dib=eyJ2IjoiMSJ9.gabkr9yNPkfC2t7iBqMASN5hFlI_gyJY-_3MGgB3yMJRun7_3MVIpzt3w971aCmf7AEKUVYjpHZdXEIcJq2CdD-s6PefmtwCBj5aePDsJYSJfBlbmn3oaNxKnoIYIe5Abzmd52Bp_Hr5Jc8OYRrO5Vz6x3zLMIopV6tjcH9guMUDffxNDUdz1FvHhibPYGne-7syR0Rb3CQQaPJ_lxqxcloKcHeAuQIO_AfxzJiQjEk.8I07ThnHXLfxhOxF51L3LEC7nFw9yFsSB9YTZEQ-krI&dib_tag=se&keywords=laptop&qid=1751351271&sprefix=lapto%2Caps%2C654&sr=8-61
263,"HP OmniBook X Laptop, SnapdragonÂ® X Elite X1E-78-100,14inch(35.6 cm),2.2K Touch Display,IPS,16GB LPDDR5x,1TB SSD,Next Gen Windows, Copilot +,Blue,1.34 kg,14-fe0121QU","1,25,495",https://amazon.in/sspa/click?ie=UTF8&spc=MTo4NjE5ODc4OTkxNTE4MTIzOjE3NTEzNTEzNzc6c3BfbXRmOjMwMDU3ODM0NjgwMDkzMjo6MDo6&url=%2FHP-OmniBook-Snapdragon%25C2%25AE-X1E-78-100-14-fe0121QU%2Fdp%2FB0D84427H6%2Fref%3Dsr_1_299_sspa%3Fcrid%3D1XZZB0IRDY8XV%26dib%3DeyJ2IjoiMSJ9.hFtSVuwMcShaQ9QyI8TpRqzohXVaQfG3xEdZ0lnKWcM8smPU0R-5wTvlEkLaiq7pJfOA5exgSMxUBYc2vXb4J_YJRrGx-4P1Y4Z1Yu5MkA1YzgM7PMEn07pk6lQnlLciadgazr4SvKRaXNiXqWHz4-7lEnQWw_W5PTPZtds-Pev7jZOKEMTCnWB2xV3wgcXYYIt9izD38jk2Vb98g5M0be8McB2zrQgbdA3AFDpmR-g.qCwB6-Bc7O6dGI5MA9j0icW2HMHH3xl5HDarwLArtAQ%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1751351377%26sprefix%3Dlapto%252Caps%252C654%26sr%3D8-299-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&cr=DUB
264,"Lenovo IdeaPad Slim 3 Ryzen 5 5625U 15.6"" (39.6cm) FHD Thin and Light Laptop (16GB RAM/512GB SSD/Integrated AMD Radeon Graphics/Windows 11/Office Home 2024/Grey/1.6Kg), 82XM00QDIN","42,490",https://amazon.in/sspa/click?ie=UTF8&spc=MTo4NjE5ODc4OTkxNTE4MTIzOjE3NTEzNTEzNzc6c3BfbXRmOjMwMDUyNTI0MzI5NzQzMjo6MDo6&url=%2FLenovo-IdeaPad-Integrated-Graphics-82XM00QDIN%2Fdp%2FB0F18LK3FB%2Fref%3Dsr_1_300_sspa%3Fcrid%3D1XZZB0IRDY8XV%26dib%3DeyJ2IjoiMSJ9.hFtSVuwMcShaQ9QyI8TpRqzohXVaQfG3xEdZ0lnKWcM8smPU0R-5wTvlEkLaiq7pJfOA5exgSMxUBYc2vXb4J_YJRrGx-4P1Y4Z1Yu5MkA1YzgM7PMEn07pk6lQnlLciadgazr4SvKRaXNiXqWHz4-7lEnQWw_W5PTPZtds-Pev7jZOKEMTCnWB2xV3wgcXYYIt9izD38jk2Vb98g5M0be8McB2zrQgbdA3AFDpmR-g.qCwB6-Bc7O6dGI5MA9j0icW2HMHH3xl5HDarwLArtAQ%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1751351377%26sprefix%3Dlapto%252Caps%252C654%26sr%3D8-300-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&cr=DUB
265,boAt Bassheads 105 Wired in Ear Earphones with Mic (Black),339,https://amazon.in/boAt-Bassheads-105-Wired-Headset/dp/B08YYQ3WFG/ref=sr_1_301?crid=1XZZB0IRDY8XV&dib=eyJ2IjoiMSJ9.hFtSVuwMcShaQ9QyI8TpRqzohXVaQfG3xEdZ0lnKWcM8smPU0R-5wTvlEkLaiq7pJfOA5exgSMxUBYc2vXb4J_YJRrGx-4P1Y4Z1Yu5MkA1YzgM7PMEn07pk6lQnlLciadgazr4SvKRaXNiXqWHz4-7lEnQWw_W5PTPZtds-Pev7jZOKEMTCnWB2xV3wgcXYYIt9izD38jk2Vb98g5M0be8McB2zrQgbdA3AFDpmR-g.qCwB6-Bc7O6dGI5MA9j0icW2HMHH3xl5HDarwLArtAQ&dib_tag=se&keywords=laptop&qid=1751351377&sprefix=lapto%2Caps%2C654&sr=8-301
266,"ASUS Vivobook Go 15 (2023), AMD Ryzen 5 7520U, 16GB RAM, 512GB SSD, FHD, 15.6""/39.62cm, Windows 11, MS Office 2021, Mixed Black, 1.63KG, E1504FA-NJ542WS, Alexa Built-in, Thin & Light Laptop","41,790",https://amazon.in/ASUS-Vivobook-Laptop-Windows-E1504FA-NJ542WS/dp/B0BTWF2BQX/ref=sr_1_302?crid=1XZZB0IRDY8XV&dib=eyJ2IjoiMSJ9.hFtSVuwMcShaQ9QyI8TpRqzohXVaQfG3xEdZ0lnKWcM8smPU0R-5wTvlEkLaiq7pJfOA5exgSMxUBYc2vXb4J_YJRrGx-4P1Y4Z1Yu5MkA1YzgM7PMEn07pk6lQnlLciadgazr4SvKRaXNiXqWHz4-7lEnQWw_W5PTPZtds-Pev7jZOKEMTCnWB2xV3wgcXYYIt9izD38jk2Vb98g5M0be8McB2zrQgbdA3AFDpmR-g.qCwB6-Bc7O6dGI5MA9j0icW2HMHH3xl5HDarwLArtAQ&dib_tag=se&keywords=laptop&qid=1751351377&sprefix=lapto%2Caps%2C654&sr=8-302
267,"HP 15, 13th Gen Intel Core i5-1334U Laptop (16GB DDR4,1TB SSD) Anti-Glare, Micro-Edge,15.6''/39.6cm, FHD, Win11, M365 Basic(1yr),Office Home24, Silver,1.59kg, Iris Xe, FHD Camera w/Shutter, FD0552TU","59,990",https://amazon.in/HP-i5-1334U-Anti-Glare-Micro-Edge-FD0552TU/dp/B0F671GG5M/ref=sr_1_303?crid=1XZZB0IRDY8XV&dib=eyJ2IjoiMSJ9.hFtSVuwMcShaQ9QyI8TpRqzohXVaQfG3xEdZ0lnKWcM8smPU0R-5wTvlEkLaiq7pJfOA5exgSMxUBYc2vXb4J_YJRrGx-4P1Y4Z1Yu5MkA1YzgM7PMEn07pk6lQnlLciadgazr4SvKRaXNiXqWHz4-7lEnQWw_W5PTPZtds-Pev7jZOKEMTCnWB2xV3wgcXYYIt9izD38jk2Vb98g5M0be8McB2zrQgbdA3AFDpmR-g.qCwB6-Bc7O6dGI5MA9j0icW2HMHH3xl5HDarwLArtAQ&dib_tag=se&keywords=laptop&qid=1751351377&sprefix=lapto%2Caps%2C654&sr=8-303
268,"Acer Aspire 3, Intel Core Celeron N4500, 8GB LPDDR4X, 512GB SSD, HD, 14""/35.56cm, Windows 11 Home, Pure Silver, 1.3KG, A324-45, HD Webcam, 38 WHR Laptop","22,990",https://amazon.in/Acer-Celeron-Processor-LPDDR4X-A324-45/dp/B0D7PSTHRD/ref=sr_1_304?crid=1XZZB0IRDY8XV&dib=eyJ2IjoiMSJ9.hFtSVuwMcShaQ9QyI8TpRqzohXVaQfG3xEdZ0lnKWcM8smPU0R-5wTvlEkLaiq7pJfOA5exgSMxUBYc2vXb4J_YJRrGx-4P1Y4Z1Yu5MkA1YzgM7PMEn07pk6lQnlLciadgazr4SvKRaXNiXqWHz4-7lEnQWw_W5PTPZtds-Pev7jZOKEMTCnWB2xV3wgcXYYIt9izD38jk2Vb98g5M0be8McB2zrQgbdA3AFDpmR-g.qCwB6-Bc7O6dGI5MA9j0icW2HMHH3xl5HDarwLArtAQ&dib_tag=se&keywords=laptop&qid=1751351377&sprefix=lapto%2Caps%2C654&sr=8-304
269,"ZEBRONICS ZEB-USB150WF1 WiFi USB Mini Adapter Supports 150 Mbps Wireless Data, Comes with Advanced Security WPA/WPA2 encryption Standards",239,https://amazon.in/ZEBRONICS-ZEB-USB150WF1-Supports-encryption-Standards/dp/B093QCY6YJ/ref=sr_1_305?crid=1XZZB0IRDY8XV&dib=eyJ2IjoiMSJ9.hFtSVuwMcShaQ9QyI8TpRqzohXVaQfG3xEdZ0lnKWcM8smPU0R-5wTvlEkLaiq7pJfOA5exgSMxUBYc2vXb4J_YJRrGx-4P1Y4Z1Yu5MkA1YzgM7PMEn07pk6lQnlLciadgazr4SvKRaXNiXqWHz4-7lEnQWw_W5PTPZtds-Pev7jZOKEMTCnWB2xV3wgcXYYIt9izD38jk2Vb98g5M0be8McB2zrQgbdA3AFDpmR-g.qCwB6-Bc7O6dGI5MA9j0icW2HMHH3xl5HDarwLArtAQ&dib_tag=se&keywords=laptop&qid=1751351377&sprefix=lapto%2Caps%2C654&sr=8-305
270,"ASUS TUF Gaming A15, 15.6"" (39.62cm) FHD 16:9 144Hz, AMD Ryzen 7 7435HS, Gaming Laptop (16 DDR5/512GB SSD/NVIDIA GeForce RTX 2050/Windows 11 Home/Graphite Black/2.30 Kg), FA506NFR-HN045W","69,291",https://amazon.in/ASUS-Gaming-15-6-39-62cm-FA506NFR-HN045W/dp/B0CDQ5CW9V/ref=sr_1_306?crid=1XZZB0IRDY8XV&dib=eyJ2IjoiMSJ9.hFtSVuwMcShaQ9QyI8TpRqzohXVaQfG3xEdZ0lnKWcM8smPU0R-5wTvlEkLaiq7pJfOA5exgSMxUBYc2vXb4J_YJRrGx-4P1Y4Z1Yu5MkA1YzgM7PMEn07pk6lQnlLciadgazr4SvKRaXNiXqWHz4-7lEnQWw_W5PTPZtds-Pev7jZOKEMTCnWB2xV3wgcXYYIt9izD38jk2Vb98g5M0be8McB2zrQgbdA3AFDpmR-g.qCwB6-Bc7O6dGI5MA9j0icW2HMHH3xl5HDarwLArtAQ&dib_tag=se&keywords=laptop&qid=1751351377&sprefix=lapto%2Caps%2C654&sr=8-306
271,"HP 15, 12th Gen Intel Core i5-1235U Laptop (16GB DDR4, 512GB SSD) Anti-Glare, 15.6""/39.6cm, FHD, Win 11, MSO 21, Silver, 1.69kg, Intel Iris Xe Graphics, HD Camera, Backlit Keyboard, fy5009tu/fd0111tu","50,490",https://amazon.in/HP-i5-1235U-Anti-Glare-Micro-Edge-fy5009tu/dp/B0D4M66F6R/ref=sr_1_307?crid=1XZZB0IRDY8XV&dib=eyJ2IjoiMSJ9.hFtSVuwMcShaQ9QyI8TpRqzohXVaQfG3xEdZ0lnKWcM8smPU0R-5wTvlEkLaiq7pJfOA5exgSMxUBYc2vXb4J_YJRrGx-4P1Y4Z1Yu5MkA1YzgM7PMEn07pk6lQnlLciadgazr4SvKRaXNiXqWHz4-7lEnQWw_W5PTPZtds-Pev7jZOKEMTCnWB2xV3wgcXYYIt9izD38jk2Vb98g5M0be8McB2zrQgbdA3AFDpmR-g.qCwB6-Bc7O6dGI5MA9j0icW2HMHH3xl5HDarwLArtAQ&dib_tag=se&keywords=laptop&qid=1751351377&sprefix=lapto%2Caps%2C654&sr=8-307
272,"ASUS ROG Strix G16, AMD Ryzen 9 8940HX Gaming Laptop (RTX 5070 Ti/140W TGP/16GB RAM/1TB SSD/FHD+/16""/165Hz/90WHrs/Windows 11/M365 Basic (1Year)*/Office Home 2024/Eclipse Gray/2.5 Kg) G614PR-RV032WS","2,29,990",https://amazon.inhttps://www.amazon.in/b?node=13837079031
273,"Acer Aspire Lite,13th Gen, Intel Core i3-1305U, 16GB RAM, 512GB SSD, Full HD, 15.6""/39.62cm, Windows 11 Home, Steel Gray, 1.59KG, AL15-53, Metal Body, 36 WHR, Thin and Light Premium Laptop","33,790",https://amazon.in/i3-1305U-39-62cm-Windows-AL15-53-Premium/dp/B0DKK15M2P/ref=sr_1_62?crid=1XZZB0IRDY8XV&dib=eyJ2IjoiMSJ9.gabkr9yNPkfC2t7iBqMASN5hFlI_gyJY-_3MGgB3yMJRun7_3MVIpzt3w971aCmf7AEKUVYjpHZdXEIcJq2CdD-s6PefmtwCBj5aePDsJYSJfBlbmn3oaNxKnoIYIe5Abzmd52Bp_Hr5Jc8OYRrO5Vz6x3zLMIopV6tjcH9guMUDffxNDUdz1FvHhibPYGne-7syR0Rb3CQQaPJ_lxqxcloKcHeAuQIO_AfxzJiQjEk.8I07ThnHXLfxhOxF51L3LEC7nFw9yFsSB9YTZEQ-krI&dib_tag=se&keywords=laptop&qid=1751351271&sprefix=lapto%2Caps%2C654&sr=8-62
274,"HP 255 G10, AMD Ryzen 3 7320U Quad Core -(8 GB/512 GB SSD/AMD Radeon Graphics) Thin and Light Business Laptop/15.6"" HD Display/Turbo Silver/1.5 kg","26,696",https://amazon.in/HP-Radeon-Graphics-Business-Display/dp/B0F6TJ164J/ref=sr_1_63?crid=1XZZB0IRDY8XV&dib=eyJ2IjoiMSJ9.gabkr9yNPkfC2t7iBqMASN5hFlI_gyJY-_3MGgB3yMJRun7_3MVIpzt3w971aCmf7AEKUVYjpHZdXEIcJq2CdD-s6PefmtwCBj5aePDsJYSJfBlbmn3oaNxKnoIYIe5Abzmd52Bp_Hr5Jc8OYRrO5Vz6x3zLMIopV6tjcH9guMUDffxNDUdz1FvHhibPYGne-7syR0Rb3CQQaPJ_lxqxcloKcHeAuQIO_AfxzJiQjEk.8I07ThnHXLfxhOxF51L3LEC7nFw9yFsSB9YTZEQ-krI&dib_tag=se&keywords=laptop&qid=1751351271&sprefix=lapto%2Caps%2C654&sr=8-63
275,"Lenovo Smartchoice Ideapad Slim 3 13Th Gen Intel Core I7-13620H 15.3 Inch(38.8Cm) WUXGA IPS Laptop(16GB RAM/512GB SSD/Windows 11/Office Home 2024/Backlit Keyboard/1Yr ADP Free/Grey/1.6Kg),83K100CJIN","64,990",https://amazon.in/Lenovo-Smartchoice-I7-13620H-Keyboard-83K100CJIN/dp/B0F2162VGQ/ref=sr_1_64?crid=1XZZB0IRDY8XV&dib=eyJ2IjoiMSJ9.gabkr9yNPkfC2t7iBqMASN5hFlI_gyJY-_3MGgB3yMJRun7_3MVIpzt3w971aCmf7AEKUVYjpHZdXEIcJq2CdD-s6PefmtwCBj5aePDsJYSJfBlbmn3oaNxKnoIYIe5Abzmd52Bp_Hr5Jc8OYRrO5Vz6x3zLMIopV6tjcH9guMUDffxNDUdz1FvHhibPYGne-7syR0Rb3CQQaPJ_lxqxcloKcHeAuQIO_AfxzJiQjEk.8I07ThnHXLfxhOxF51L3LEC7nFw9yFsSB9YTZEQ-krI&dib_tag=se&keywords=laptop&qid=1751351271&sprefix=lapto%2Caps%2C654&sr=8-64
276,"ASUS TUF Gaming A15, AMD Ryzen 7 7435HS, 15.6-inch FHD 144Hz, Gaming Laptop (16GB/512GB SSD/NVIDIA GeForce RTX 4050/Windows 11/90WHr/Mecha Gray/2.2 Kg), FA507NUR-LP082W","92,990",https://amazon.in/ASUS-15-6-inch-GeForce-Windows-FA507NUR-LP082W/dp/B0D5DCSNM1/ref=sr_1_65?crid=1XZZB0IRDY8XV&dib=eyJ2IjoiMSJ9.gabkr9yNPkfC2t7iBqMASN5hFlI_gyJY-_3MGgB3yMJRun7_3MVIpzt3w971aCmf7AEKUVYjpHZdXEIcJq2CdD-s6PefmtwCBj5aePDsJYSJfBlbmn3oaNxKnoIYIe5Abzmd52Bp_Hr5Jc8OYRrO5Vz6x3zLMIopV6tjcH9guMUDffxNDUdz1FvHhibPYGne-7syR0Rb3CQQaPJ_lxqxcloKcHeAuQIO_AfxzJiQjEk.8I07ThnHXLfxhOxF51L3LEC7nFw9yFsSB9YTZEQ-krI&dib_tag=se&keywords=laptop&qid=1751351271&sprefix=lapto%2Caps%2C654&sr=8-65
